x
0.175438431509991
0.198441339953087
0.204475535658386
0.204471276410781
0.215132123076389
0.178735224163828
0.191775669441831
0.171344137181694
0.139064138061324
0.131351303650421
0.163878120168558
0.179585750057937
0.16206889138541
0.129913906896534
0.119616879945792
0.153023576769927
0.183036258691148
0.193310386217863
0.190747954222228
0.193401866023909
0.132068699291567
0.166196034380069
0.19104751843392
0.20799521055005
0.223060471678572
0.305087079725485
0.332564684894882
0.334251019776245
0.327113316152055
0.331704204056047
0.319341906759554
0.33650706605079
0.314014703938465
0.28324126237631
0.278970221979344
0.269875100469078
0.278530474425951
0.259641885050377
0.242830421209549
0.254426503494791
0.250698147910269
0.271184047605226
0.27560281295937
0.280118185793425
0.297294803896357
0.23458678525003
0.265302341450165
0.284956004876116
0.29955677550646
0.315589427936294
0.354335546631244
0.39396852028618
0.4253270284448
0.451974606710758
0.475715958006019
0.399275547583007
0.4251476276135
0.433631954784082
0.45123095686199
0.483204314758883
0.363173984302934
0.357334728617844
0.341581285679787
0.360652419571261
0.417779317587891
0.313323221170631
0.308959108733023
0.300518903410527
0.320491489383061
0.372014286402305
0.293823619509341
0.310864594118429
0.323418228276958
0.343501662323118
0.374927296707782
0.262023729544865
0.321864403839462
0.411185689948714
0.496320913003081
0.553645230900128
0.315904117110815
0.354647453112808
0.413039438760518
0.482834212908623
0.545484016788342
0.348073369731084
0.344729684199388
0.348041238934393
0.384878881652607
0.45287402580948
0.326375401132363
0.307622549026398
0.289592394175628
0.305447181255502
0.365626977693761
0.331857024551213
0.32768514023885
0.321540252780314
0.334520232484092
0.377578659735717
0.283941748579858
0.353585721749262
0.46394327987739
0.56534232729238
0.628307810080666
0.311492672672527
0.36931239732264
0.461254754918248
0.549882066508511
0.610405020307724
0.345077083103174
0.36768231807135
0.410940614871036
0.466626765920924
0.526241701732536
0.35431171362412
0.347148962154829
0.349142175397622
0.375087336322498
0.433017009812633
0.393819840708449
0.386224068514042
0.379474751826328
0.393236110755459
0.439464962739652
0.175039935211358
0.197388527647279
0.202874913727953
0.202733202894173
0.213740667453693
0.177086672069983
0.188601949155727
0.166875801071867
0.134217840587903
0.127249688776821
0.163029009709936
0.177251085920312
0.158298133032854
0.125522168428587
0.115733586808092
0.155232355694569
0.184791372962124
0.194159344979367
0.190772975599688
0.19306327490287
0.134984561745007
0.169152047934307
0.193546171442582
0.209844854178813
0.224346146665042
0.304155670476348
0.330448158201783
0.331129015340615
0.32380488447141
0.329135982242195
0.317254672819075
0.331510290321859
0.306163312475865
0.274342384623824
